id,text,expert label
1856_4,"Distribute more application bar icons in SDK (at least each one used by built-in applications); provide forum/marketplace for other artwork, including control templates & styles.",1
1856_5,Increase webbrowser control function,1
1857_1,It will be nice if window phone or all Microsoft devices have onebooks application for reading eBooks and magazines etc..,1
1859_3,support chinese,1
1860_1,"Allow developers to alter/edit an applications metadata, including description, images/graphics, pricing and keywords etc... once the app is published without resubmitting.",1
1861_4,I wish I could simulate multitouch on the emulator (ie: Pinch and zoom) with 2 mice.,1
1861_5,"Just like the picture extras ... it'd be great if apps like twitter and facebook could register to be on the list of applications that a user can ""share"" a piece of text with in addition to email and sms.",1
1864_4,Provide a pre-certification tool that runs all the tests the Marketplace certification tool runs.,1
1864_11,Allow applications to register messaging endpoints on device [e.g.,1
1864_17,Please allow me to submit existing Windows Desktop software to the Store.,1
na_5,Net native tools would be great.,1
na_16,We recommend that you share this deeplink via social media or your website for promoting your app to the public.,1
na_26,"Once we change the name, then everything works all right.",1
na_34,"Windows phone store should show total number of app downloads (All Markets) as well as ratings and reviews of All Markets instead of showing rates.So, Please make store on phone show total app downloads all over the world as well as total rating and reviews of all regions.""",1
na_35,Windows phone store should show total number of app downloads (All Markets) as well as ratings and reviews of All Markets instead of showing rates and reviews based on region because it doesn't give a broad view and if by chance in any country there are no reviews on your app and someone want to download your app he might not just because he can't find it first of all (Cuz no rating) second he/she will think app doesn't have any reviews so it is not so good.,1
na_39,"If I search something the first app in the list should be the one with the best user rating and most frequent updates, even if the app is not the official one.",1
na_40,"The main problem is that the new users don't know about third party clients/apps so, in my opinion, this could improve a lot the user experience, especially for the new users.",1
na_41,"http://s4.postimg.org/x5iou28u5/store.png If I search something the first app in the list should be the one with the best user rating and most frequent updates, even if the app is not the official one.",1
na_42,For example If I search Instagram the result should be: User's favourite app/Recomended app): 6tag Official app: Instragram BETA and then al the others.,1
na_46,"If you use a 3rd party control library or you're a control library vendor, you should vote for this.",1
na_50,"The only way around this is for the control vendor to throw every single class that might be used in XAML (not just controls but other types too), in the same namespace, creating a very ugly unwieldy API to code against.",1
na_51,"If you use a 3rd party control library or you're a control library vendor, you should vote for this.",1
na_54,"Please provide consistency throughout the entire Microsoft development ecosystem!""",1
na_55,"Currently you have to provide a Splash Screen to get your app to pass the certification kit, which should really be a developer's choice like before.",1
na_57,"The SVG data may be inline or loaded from a source (local file or remote from the web) There are few current tools for converting SVG to WPF/Silverlight-based XAML but they fall short when dealing with more complex SVG data.This should work just like any other kind of image data.",1
na_64,Problem is there?è_?_s no way to easily manipulate this within a XAML app - I would hope that an SVG-renderer element would use similar hardware acceleration that the HTML5 renderers use - I would not expect to use javascript/css classes to manipulate SVG from a XAML app but bonus points if XAML styles could be plugged in - Manual conversion to XAML is an extra step in the workflow and leads to duplication of assets.,1
